Date, Country_code, Country, WHO_region,Temperature (° F)(MIN),Temperature (° F)(AVG),Temperature (° F)(Max), New_cases, Cumulative_cases, New_deaths, Cumulative_deaths
2/20/2020,US,United States of America,AMRO,41,37.8,33,0,19,0,0
2/21/2020,US,United States of America,AMRO,39,32,24,19,38,0,0
2/22/2020,US,United States of America,AMRO,53,39.7,27,1,39,0,0
2/23/2020,US,United States of America,AMRO,59,44.3,30,0,39,0,0
2/24/2020,US,United States of America,AMRO,59,46.7,36,18,57,0,0
2/25/2020,US,United States of America,AMRO,54,49.8,46,0,57,0,0
2/26/2020,US,United States of America,AMRO,53,49.8,44,6,63,0,0
2/27/2020,US,United States of America,AMRO,45,39.8,32,0,63,0,0
2/28/2020,US,United States of America,AMRO,48,39.8,31,3,66,0,0
2/29/2020,US,United States of America,AMRO,38,34.7,32,0,66,0,0
3/1/2020,US,United States of America,AMRO,51,39.9,28,0,66,0,0
3/2/2020,US,United States of America,AMRO,65,52.6,39,2,68,0,0
3/3/2020,US,United States of America,AMRO,65,54.6,46,44,112,2,2
3/4/2020,US,United States of America,AMRO,65,55.8,48,21,133,3,5
3/5/2020,US,United States of America,AMRO,54,48.1,42,0,133,4,9
3/6/2020,US,United States of America,AMRO,52,44.5,39,84,217,2,11
3/7/2020,US,United States of America,AMRO,53,45.6,39,0,217,0,11
3/8/2020,US,United States of America,AMRO,61,48.9,38,0,217,0,11
3/9/2020,US,United States of America,AMRO,74,57.7,44,259,476,8,19
3/10/2020,US,United States of America,AMRO,71,62.3,54,224,700,6,25
3/11/2020,US,United States of America,AMRO,56,52,47,0,700,0,25
3/12/2020,US,United States of America,AMRO,63,54.3,48,291,991,4,29
3/13/2020,US,United States of America,AMRO,76,59.6,51,277,1268,7,36
3/14/2020,US,United States of America,AMRO,58,51,42,414,1682,5,41
3/15/2020,US,United States of America,AMRO,50,44.9,41,36,1718,0,41
3/16/2020,US,United States of America,AMRO,55,46.3,38,0,1718,0,41
3/17/2020,US,United States of America,AMRO,63,51.2,44,1822,3540,17,58
3/18/2020,US,United States of America,AMRO,57,51.4,45,3551,7091,42,100
3/19/2020,US,United States of America,AMRO,74,56.8,49,3351,10442,50,150
3/20/2020,US,United States of America,AMRO,82,71.2,58,4777,15219,51,201
3/21/2020,US,United States of America,AMRO,69,53.2,48,0,15219,0,201
3/22/2020,US,United States of America,AMRO,52,46.4,40,0,15219,0,201
3/23/2020,US,United States of America,AMRO,46,43.6,41,16354,31573,201,402
3/24/2020,US,United States of America,AMRO,55,49.2,44,20341,51914,271,673
3/25/2020,US,United States of America,AMRO,50,47.3,44,0,51914,0,673
3/26/2020,US,United States of America,AMRO,58,50.3,46,16420,68334,318,991
3/27/2020,US,United States of America,AMRO,69,60,52,0,68334,0,991
3/28/2020,US,United States of America,AMRO,59,55.4,52,16894,85228,252,1243
3/29/2020,US,United States of America,AMRO,70,55.9,51,18093,103321,425,1668
3/30/2020,US,United States of America,AMRO,75,57.7,54,19332,122653,444,2112
3/31/2020,US,United States of America,AMRO,55,49.1,44,17987,140640,286,2398
4/1/2020,US,United States of America,AMRO,56,47.6,42,22559,163199,452,2850
4/2/2020,US,United States of America,AMRO,63,54,43,24103,187302,996,3846
4/3/2020,US,United States of America,AMRO,67,56.8,48,26298,213600,947,4793
4/4/2020,US,United States of America,AMRO,59,54.4,50,28103,241703,1061,5854
4/5/2020,US,United States of America,AMRO,68,57.1,47,32105,273808,1166,7020
4/6/2020,US,United States of America,AMRO,71,62.3,55,33510,307318,1338,8358
4/7/2020,US,United States of America,AMRO,71,61.1,54,26493,333811,1201,9559
4/8/2020,US,United States of America,AMRO,78,66.3,56,29510,363321,1286,10845
4/9/2020,US,United States of America,AMRO,73,59.6,49,31709,395030,1895,12740
4/10/2020,US,United States of America,AMRO,53,47.3,43,30859,425889,1925,14665
4/11/2020,US,United States of America,AMRO,63,51.8,39,35386,461275,1931,16596
4/12/2020,US,United States of America,AMRO,72,58.6,46,31606,492881,1920,18516
4/13/2020,US,United States of America,AMRO,80,65.5,56,31633,524514,1928,20444
4/14/2020,US,United States of America,AMRO,59,51.8,42,29308,553822,1528,21972
4/15/2020,US,United States of America,AMRO,53,44.1,38,24446,578268,1504,23476
4/16/2020,US,United States of America,AMRO,54,47.4,42,25802,604070,2395,25871
4/17/2020,US,United States of America,AMRO,58,50,39,28711,632781,6409,32280
4/18/2020,US,United States of America,AMRO,55,50.4,46,32549,665330,2018,34298
4/19/2020,US,United States of America,AMRO,66,53.6,39,30023,695353,2438,36736
4/20/2020,US,United States of America,AMRO,64,56.5,53,28252,723605,1776,38512
4/21/2020,US,United States of America,AMRO,68,56.8,47,27668,751273,1801,40313
4/22/2020,US,United States of America,AMRO,61,50.8,38,25634,776907,2154,42467
4/23/2020,US,United States of America,AMRO,59,54.2,50,24019,800926,2575,45042
4/24/2020,US,United States of America,AMRO,59,54.7,52,29127,830053,2390,47432
4/25/2020,US,United States of America,AMRO,64,54.9,48,30719,860772,1742,49174
4/26/2020,US,United States of America,AMRO,57,53.1,50,38509,899281,2151,51325
4/27/2020,US,United States of America,AMRO,59,50.3,45,32417,931698,1964,53289
4/28/2020,US,United States of America,AMRO,57,51.7,45,29218,960916,1109,54398
4/29/2020,US,United States of America,AMRO,74,62.2,48,22541,983457,1322,55720
4/30/2020,US,United States of America,AMRO,68,60.9,58,20517,1003974,2010,57730
5/1/2020,US,United States of America,AMRO,66,58.6,53,31379,1035353,2902,60632
5/2/2020,US,United States of America,AMRO,72,61.6,52,31774,1067127,2005,62637
5/3/2020,US,United States of America,AMRO,77,66.1,60,26753,1093880,5000,67637
5/4/2020,US,United States of America,AMRO,75,66.3,56,31839,1125719,156,67793
5/5/2020,US,United States of America,AMRO,58,53.6,49,29266,1154985,-514,67279
5/6/2020,US,United States of America,AMRO,57,52,47,16200,1171185,802,68081
5/7/2020,US,United States of America,AMRO,68,55.5,45,22267,1193452,2475,70556
5/8/2020,US,United States of America,AMRO,68,55.8,42,22119,1215571,1968,72524
5/9/2020,US,United States of America,AMRO,51,44.3,37,30204,1245775,2840,75364
5/10/2020,US,United States of America,AMRO,65,53,38,25870,1271645,1552,76916
5/11/2020,US,United States of America,AMRO,62,54.7,49,26642,1298287,1736,78652
5/12/2020,US,United States of America,AMRO,63,53.5,44,23767,1322054,982,79634
5/13/2020,US,United States of America,AMRO,70,58.3,45,18044,1340098,1061,80695
5/14/2020,US,United States of America,AMRO,70,61.4,52,21424,1361522,1424,82119
5/15/2020,US,United States of America,AMRO,85,73.5,62,20840,1382362,1700,83819
5/16/2020,US,United States of America,AMRO,83,73.9,66,27090,1409452,2041,85860
5/17/2020,US,United States of America,AMRO,68,64.8,61,22813,1432265,1320,87180
5/18/2020,US,United States of America,AMRO,68,61.9,57,31967,1464232,1394,88574
5/19/2020,US,United States of America,AMRO,69,61.8,57,13227,1477459,697,89271
5/20/2020,US,United States of America,AMRO,64,57.1,52,24417,1501876,932,90203
5/21/2020,US,United States of America,AMRO,71,60.3,51,23310,1525186,1324,91527
5/22/2020,US,United States of America,AMRO,77,66,60,22787,1547973,1396,92923
5/23/2020,US,United States of America,AMRO,83,72.1,64,20475,1568448,1088,94011
5/24/2020,US,United States of America,AMRO,70,64.7,60,24151,1592599,1852,95863
5/25/2020,US,United States of America,AMRO,78,67.3,62,26158,1618757,1046,96909
5/26/2020,US,United States of America,AMRO,79,70.7,62,15253,1634010,620,97529
5/27/2020,US,United States of America,AMRO,80,72.4,66,24886,1658896,590,98119
5/28/2020,US,United States of America,AMRO,79,75.1,72,16362,1675258,770,98889
5/29/2020,US,United States of America,AMRO,86,78.3,74,19606,1694864,1415,100304
5/30/2020,US,United States of America,AMRO,83,75.6,69,21214,1716078,1263,101567
5/31/2020,US,United States of America,AMRO,75,68.6,61,17962,1734040,1073,102640
6/1/2020,US,United States of America,AMRO,75,65.7,56,23482,1757522,914,103554
6/2/2020,US,United States of America,AMRO,77,67.3,58,26116,1783638,693,104247
6/3/2020,US,United States of America,AMRO,92,80.6,68,14692,1798330,761,105008
6/4/2020,US,United States of America,AMRO,91,79.1,72,24890,1823220,1043,106051
6/5/2020,US,United States of America,AMRO,87,75,71,14583,1837803,825,106876
6/6/2020,US,United States of America,AMRO,91,80.5,72,20069,1857872,1035,107911
6/7/2020,US,United States of America,AMRO,81,75.7,68,28922,1886794,1127,109038
6/8/2020,US,United States of America,AMRO,82,73.7,64,28918,1915712,708,109746
6/9/2020,US,United States of America,AMRO,88,78.4,67,17848,1933560,474,110220
6/10/2020,US,United States of America,AMRO,89,82.6,76,17536,1951096,550,110770
6/11/2020,US,United States of America,AMRO,86,78.8,74,17235,1968331,1208,111978
6/12/2020,US,United States of America,AMRO,87,79.1,69,20315,1988646,832,112810
6/13/2020,US,United States of America,AMRO,79,72.8,65,21745,2010391,947,113757
6/14/2020,US,United States of America,AMRO,78,70.2,63,22133,2032524,709,114466
6/15/2020,US,United States of America,AMRO,77,70.1,63,25314,2057838,646,115112
6/16/2020,US,United States of America,AMRO,78,70.1,65,21754,2079592,372,115484
6/17/2020,US,United States of America,AMRO,72,68.6,65,18514,2098106,496,115980
6/18/2020,US,United States of America,AMRO,81,71.9,68,27921,2126027,722,116702
6/19/2020,US,United States of America,AMRO,82,75.3,69,23139,2149166,770,117472
6/20/2020,US,United States of America,AMRO,79,73,69,23046,2172212,733,118205
6/21/2020,US,United States of America,AMRO,85,75.8,70,36617,2208829,690,118895
6/22/2020,US,United States of America,AMRO,89,78.6,71,32349,2241178,558,119453
6/23/2020,US,United States of America,AMRO,88,78.6,71,27575,2268753,308,119761
6/24/2020,US,United States of America,AMRO,86,79.7,75,26519,2295272,410,120171
6/25/2020,US,United States of America,AMRO,85,77.3,71,34191,2329463,784,120955
6/26/2020,US,United States of America,AMRO,89,79.3,67,37601,2367064,690,121645
6/27/2020,US,United States of America,AMRO,92,82.1,75,40526,2407590,2516,124161
6/28/2020,US,United States of America,AMRO,90,82.5,76,44458,2452048,650,124811
6/29/2020,US,United States of America,AMRO,92,84,76,44580,2496628,507,125318
6/30/2020,US,United States of America,AMRO,91,82.6,73,41008,2537636,885,126203
7/1/2020,US,United States of America,AMRO,86,78.8,73,35757,2573393,370,126573
7/2/2020,US,United States of America,AMRO,92,82.6,72,43556,2616949,560,127133
7/3/2020,US,United States of America,AMRO,96,87.2,76,54271,2671220,725,127858
7/4/2020,US,United States of America,AMRO,93,85.1,78,53213,2724433,623,128481
7/5/2020,US,United States of America,AMRO,93,82.7,76,51933,2776366,745,129226
7/6/2020,US,United States of America,AMRO,95,80.5,73,57186,2833552,182,129408
7/7/2020,US,United States of America,AMRO,90,77.2,71,43686,2877238,235,129643
7/8/2020,US,United States of America,AMRO,91,82.7,76,46194,2923432,320,129963
7/9/2020,US,United States of America,AMRO,89,81.6,76,50263,2973695,930,130893
7/10/2020,US,United States of America,AMRO,90,81.8,77,64630,3038325,991,131884
7/11/2020,US,United States of America,AMRO,92,83.1,76,58975,3097300,799,132683
7/12/2020,US,United States of America,AMRO,89,81.3,74,66281,3163581,803,133486
7/13/2020,US,United States of America,AMRO,90,80.4,71,62369,3225950,906,134392
7/14/2020,US,United States of America,AMRO,89,81.2,73,60113,3286063,312,134704
7/15/2020,US,United States of America,AMRO,90,81.7,72,58720,3344783,349,135053
7/16/2020,US,United States of America,AMRO,87,79.8,76,60711,3405494,754,135807
7/17/2020,US,United States of America,AMRO,95,83.8,76,67165,3472659,946,136753
7/18/2020,US,United States of America,AMRO,97,88.4,80,71484,3544143,921,137674
7/19/2020,US,United States of America,AMRO,99,88.8,80,74354,3618497,917,138591
7/20/2020,US,United States of America,AMRO,99,86,78,66963,3685460,877,139468
7/21/2020,US,United States of America,AMRO,96,82.5,75,62788,3748248,496,139964
7/22/2020,US,United States of America,AMRO,94,78.2,74,57276,3805524,473,140437
7/23/2020,US,United States of America,AMRO,92,80,73,62929,3868453,1042,141479
7/24/2020,US,United States of America,AMRO,84,78.2,73,69641,3938094,1074,142553
7/25/2020,US,United States of America,AMRO,93,82.4,74,71714,4009808,1110,143663
7/26/2020,US,United States of America,AMRO,94,86.8,78,74235,4084043,1135,144798
7/27/2020,US,United States of America,AMRO,95,87.9,79,63968,4148011,929,145727
7/28/2020,US,United States of America,AMRO,93,85.5,79,61498,4209509,604,146331
7/29/2020,US,United States of America,AMRO,92,84.1,75,54022,4263531,1118,147449
7/30/2020,US,United States of America,AMRO,93,83,75,59629,4323160,1191,148640
7/31/2020,US,United States of America,AMRO,80,76.3,74,65406,4388566,1414,150054
8/1/2020,US,United States of America,AMRO,87,81.4,75,67823,4456389,1211,151265
8/2/2020,US,United States of America,AMRO,91,83.5,79,67499,4523888,1365,152630
8/3/2020,US,United States of America,AMRO,87,77.8,73,58388,4582276,1127,153757
8/4/2020,US,United States of America,AMRO,87,75.7,70,47183,4629459,469,154226
8/5/2020,US,United States of America,AMRO,87,79.8,71,49151,4678610,726,154952
8/6/2020,US,United States of America,AMRO,86,77.9,73,49629,4728239,1098,156050
8/7/2020,US,United States of America,AMRO,86,77.2,73,53373,4781612,1307,157357
8/8/2020,US,United States of America,AMRO,86,76.8,73,55318,4836930,1249,158606
8/9/2020,US,United States of America,AMRO,87,81.6,74,61028,4897958,1324,159930
8/10/2020,US,United States of America,AMRO,91,82.9,76,53893,4951851,1059,160989
8/11/2020,US,United States of America,AMRO,90,82.9,77,47964,4999815,558,161547
8/12/2020,US,United States of America,AMRO,92,81.1,75,39894,5039709,557,162104
8/13/2020,US,United States of America,AMRO,83,77.7,74,54791,5094500,1236,163340
8/14/2020,US,United States of America,AMRO,87,78.5,76,55907,5150407,1486,164826
8/15/2020,US,United States of America,AMRO,79,76.3,73,52799,5203206,1169,165995
8/16/2020,US,United States of America,AMRO,77,70,66,55359,5258565,1206,167201
8/17/2020,US,United States of America,AMRO,82,73.7,66,54375,5312940,1144,168345
8/18/2020,US,United States of America,AMRO,88,77.2,69,41073,5354013,654,168999
8/19/2020,US,United States of America,AMRO,84,75.7,69,39125,5393138,509,169508
8/20/2020,US,United States of America,AMRO,83,75.8,68,37908,5431046,1132,170640
8/21/2020,US,United States of America,AMRO,83,76.5,70,46259,5477305,1393,172033
8/22/2020,US,United States of America,AMRO,84,77.6,74,43952,5521257,1065,173098
8/23/2020,US,United States of America,AMRO,88,80.8,76,45960,5567217,1148,174246
8/24/2020,US,United States of America,AMRO,88,80.7,76,44946,5612163,997,175243
8/25/2020,US,United States of America,AMRO,91,81.9,74,37765,5649928,570,175813
8/26/2020,US,United States of America,AMRO,87,79.8,72,32883,5682811,388,176201
8/27/2020,US,United States of America,AMRO,93,84,74,37030,5719841,1131,177332
8/28/2020,US,United States of America,AMRO,93,79.7,74,45484,5765325,1229,178561
8/29/2020,US,United States of America,AMRO,87,77.5,73,46194,5811519,1155,179716
8/30/2020,US,United States of America,AMRO,83,76.3,68,44002,5855521,973,180689
8/31/2020,US,United States of America,AMRO,77,71.8,69,43983,5899504,1000,181689
9/1/2020,US,United States of America,AMRO,82,74.6,68,37068,5936572,473,182162
9/2/2020,US,United States of America,AMRO,87,78.7,73,31808,5968380,423,182585
9/3/2020,US,United States of America,AMRO,91,81.6,77,42662,6011042,1025,183610
9/4/2020,US,United States of America,AMRO,90,80.2,72,39402,6050444,1004,184614
9/5/2020,US,United States of America,AMRO,81,73.3,64,44563,6095007,1073,185687
9/6/2020,US,United States of America,AMRO,83,73.3,63,49131,6144138,976,186663
9/7/2020,US,United States of America,AMRO,83,73.8,65,45350,6189488,878,187541
9/8/2020,US,United States of America,AMRO,86,76.5,66,33486,6222974,462,188003
9/9/2020,US,United States of America,AMRO,79,76,73,26015,6248989,169,188172
9/10/2020,US,United States of America,AMRO,81,77.5,76,23204,6272193,436,188608
9/11/2020,US,United States of America,AMRO,81,76.8,73,31988,6304181,1101,189709
9/12/2020,US,United States of America,AMRO,75,71.3,67,37128,6341309,1078,190787
9/13/2020,US,United States of America,AMRO,80,72,62,45523,6386832,1022,191809
9/14/2020,US,United States of America,AMRO,79,73.7,66,40126,6426958,803,192612
9/15/2020,US,United States of America,AMRO,70,60.4,0,35177,6462135,507,193119
9/16/2020,US,United States of America,AMRO,73,64.9,56,34111,6496246,375,193494
9/17/2020,US,United States of America,AMRO,73,69.4,66,34078,6530324,940,194434
9/18/2020,US,United States of America,AMRO,75,68.7,62,40795,6571119,1204,195638
9/19/2020,US,United States of America,AMRO,66,58.3,50,42618,6613737,827,196465
9/20/2020,US,United States of America,AMRO,69,57.9,47,48266,6662003,977,197442
9/21/2020,US,United States of America,AMRO,67,58,50,41695,6703698,652,198094
9/22/2020,US,United States of America,AMRO,72,60.6,48,36766,6740464,269,198363
9/23/2020,US,United States of America,AMRO,80,68.5,56,39145,6779609,430,198793
9/24/2020,US,United States of America,AMRO,72,66.5,61,49176,6828785,807,199600
9/25/2020,US,United States of America,AMRO,68,64.6,62,40043,6868828,1125,200725
9/26/2020,US,United States of America,AMRO,72,66.5,62,41254,6910082,909,201634
9/27/2020,US,United States of America,AMRO,77,70.3,68,50070,6960152,844,202478
9/28/2020,US,United States of America,AMRO,80,72.2,67,48958,7009110,851,203329
9/29/2020,US,United States of America,AMRO,79,70.1,57,35217,7044327,291,203620
9/30/2020,US,United States of America,AMRO,71,61.9,56,32688,7077015,255,203875
10/1/2020,US,United States of America,AMRO,76,64.6,57,38476,7115491,767,204642
10/2/2020,US,United States of America,AMRO,68,60.4,54,44985,7160476,1024,205666
10/3/2020,US,United States of America,AMRO,68,58.3,49,46293,7206769,892,206558
10/4/2020,US,United States of America,AMRO,69,59.8,48,49465,7256234,808,207366
10/5/2020,US,United States of America,AMRO,69,61.3,55,49036,7305270,698,208064
10/6/2020,US,United States of America,AMRO,72,61.1,49,36136,7341406,369,208433
10/7/2020,US,United States of America,AMRO,80,68.5,56,38920,7380326,354,208787
10/8/2020,US,United States of America,AMRO,71,63.5,56,38904,7419230,663,209450
10/9/2020,US,United States of America,AMRO,70,60.8,50,52458,7471688,888,210338
10/10/2020,US,United States of America,AMRO,73,66,60,54232,7525920,973,211311
10/11/2020,US,United States of America,AMRO,71,67.5,66,57828,7583748,918,212229
10/12/2020,US,United States of America,AMRO,66,61.9,58,53055,7636803,575,212804
10/13/2020,US,United States of America,AMRO,72,61.4,55,45325,7682128,487,213291
10/14/2020,US,United States of America,AMRO,73,61,50,46308,7728436,335,213626
10/15/2020,US,United States of America,AMRO,76,66.2,56,46309,7774745,743,214369
10/16/2020,US,United States of America,AMRO,66,59,53,59106,7833851,830,215199
10/17/2020,US,United States of America,AMRO,63,54,46,63044,7896895,874,216073
10/18/2020,US,United States of America,AMRO,65,57.3,46,69834,7966729,998,217071
10/19/2020,US,United States of America,AMRO,72,63,57,52508,8019237,588,217659
10/20/2020,US,United States of America,AMRO,75,63.2,59,46378,8065615,472,218131
10/21/2020,US,United States of America,AMRO,75,66.6,62,59018,8124633,510,218641
10/22/2020,US,United States of America,AMRO,80,66.8,61,60155,8184788,856,219497
10/23/2020,US,United States of America,AMRO,77,67.1,63,63361,8248149,1066,220563
10/24/2020,US,United States of America,AMRO,77,65.5,57,72342,8320491,1001,221564
10/25/2020,US,United States of America,AMRO,57,48.9,47,82630,8403121,943,222507
10/26/2020,US,United States of America,AMRO,63,55,48,82626,8485747,821,223328
10/27/2020,US,United States of America,AMRO,65,61.3,58,62364,8548111,371,223699
10/28/2020,US,United States of America,AMRO,70,65.4,62,63145,8611256,479,224178
10/29/2020,US,United States of America,AMRO,64,58.4,52,72042,8683298,895,225073
10/30/2020,US,United States of America,AMRO,54,50.9,48,80384,8763682,1059,226132
10/31/2020,US,United States of America,AMRO,50,47.2,41,89048,8852730,1046,227178
11/1/2020,US,United States of America,AMRO,59,53.4,42,99356,8952086,1007,228185
11/2/2020,US,United States of America,AMRO,50,43.8,39,80379,9032465,813,228998
11/3/2020,US,United States of America,AMRO,65,52.1,40,75888,9108353,444,229442
11/4/2020,US,United States of America,AMRO,66,53,42,85412,9193765,506,229948
11/5/2020,US,United States of America,AMRO,67,56.3,48,88163,9281928,1086,231034
11/6/2020,US,United States of America,AMRO,70,56.8,50,106050,9387978,1132,232166
11/7/2020,US,United States of America,AMRO,73,58.5,47,116780,9504758,1126,233292
11/8/2020,US,United States of America,AMRO,,,,131821,9636579,1208,234500
11/9/2020,US,United States of America,AMRO,74,60.3,53,127151,9763730,1062,235562
11/10/2020,US,United States of America,AMRO,75,63.7,54,104659,9868389,480,236042
11/11/2020,US,United States of America,AMRO,70,66.9,62,122231,9990620,685,236727
11/12/2020,US,United States of America,AMRO,68,59.9,51,133935,10124555,1846,238573
1/3/2020,MX,Mexico,AMRO,72,58.3,50,0,0,0,0
1/4/2020,MX,Mexico,AMRO,70,54.2,45,0,0,0,0
1/5/2020,MX,Mexico,AMRO,68,53.2,45,0,0,0,0
1/6/2020,MX,Mexico,AMRO,77,63.7,48,0,0,0,0
1/7/2020,MX,Mexico,AMRO,75,61.3,48,0,0,0,0
1/8/2020,MX,Mexico,AMRO,63,52.6,43,0,0,0,0
1/9/2020,MX,Mexico,AMRO,57,52.3,48,0,0,0,0
1/10/2020,MX,Mexico,AMRO,63,51.8,45,0,0,0,0
1/11/2020,MX,Mexico,AMRO,63,52.6,45,0,0,0,0
1/12/2020,MX,Mexico,AMRO,61,51.2,43,0,0,0,0
1/13/2020,MX,Mexico,AMRO,63,51.6,45,0,0,0,0
1/14/2020,MX,Mexico,AMRO,61,51.7,45,0,0,0,0
1/15/2020,MX,Mexico,AMRO,63,50.4,41,0,0,0,0
1/16/2020,MX,Mexico,AMRO,59,50.5,45,0,0,0,0
1/17/2020,MX,Mexico,AMRO,57,52.4,46,0,0,0,0
1/18/2020,MX,Mexico,AMRO,68,53.5,41,0,0,0,0
1/19/2020,MX,Mexico,AMRO,81,59.6,45,0,0,0,0
1/20/2020,MX,Mexico,AMRO,63,55.4,48,0,0,0,0
1/21/2020,MX,Mexico,AMRO,57,53.8,52,0,0,0,0
1/22/2020,MX,Mexico,AMRO,61,54.6,50,0,0,0,0
